code,Category,Name,"Long Description","Cost Per Unit",Quantity,"Unit of measure","Total Cost",RETAIL,WHOLESALE,REGULAR,"Vat Status",Availability
940148006,"Paper Cups","Plain Cups 390cc (25pcs)","Plain Cups 390cc (25pcs)",0,0,each,0,0,0,0,yes,Available
1156598539,"Paper Cups","Plain Cups 8oz (50pcs)","Plain Cups 8oz (50pcs)",0,,each,0,0,0,0,yes,Available
55474658,"Paper Cups","Plain Papercups 10oz (50pcsx20packs)","Plain Papercups 10oz (50pcsx20packs)",34.25,204,piece,6987,60,0,0,yes,Available
86157711,"Paper Cups","Plain Papercups 12oz (50pcsx20packs)","Plain Papercups 12oz (50pcsx20packs)",37.5,346,piece,12975,65,0,0,yes,Available
32240733,"Paper Cups","Plain Papercups 6.5oz (50pcsx20packs)","Plain Papercups 6.5oz (50pcsx20packs)",24.5,153,piece,3748.5,45,0,0,yes,Available
344256357,"Plastic Cups/Lids","Plastic Cups 10oz (50pcsx20pcks)","Plastic Cups 10oz (50pcs)",19.020322394195,106,each,2016.1541737847,28,0,0,yes,Available
709880628,"Plastic Cups/Lids","Plastic Cups 12oz (50pcsx20pcks)","Plastic Cups 12oz (50pcs)",19.963327370304,120,each,2395.5992844365,30,0,0,yes,Available
1158526471,"Plastic Cups/Lids","Plastic Cups 16oz (50pcsx20pcks)","Plastic Cups 16oz (50pcs)",30,114,each,3420,43,0,0,yes,Available
424305701,"Plastic Cups/Lids","Plastic Cups 3oz (50pcsx20pcks)","Plastic Cups 3oz (50pcs)",9.25,163,each,1507.75,17,0,0,yes,Available
27995179,"Plastic Cups/Lids","Plastic Cups 5oz (50pcsx20pcks)","Plastic Cups 5oz (50pcs)",12.214004922003,196,each,2393.9449647126,18,0,0,yes,Available
216048879,"Plastic Cups/Lids","Plastic Cups 6oz (50pcsx20pcks)","Plastic Cups 6oz (50pcs)",11.5,25,each,287.5,20,0,0,yes,Available
179498502,"Plastic Cups/Lids","Plastic Cups 7oz (50pcsx20pcks)","Plastic Cups 7oz (50pcs)",13.177650429799,192,each,2530.1088825214,23,0,0,yes,Available
565446389,"Plastic Cups/Lids","Plastic Cups 8oz (50pcsx20pcks)","Plastic Cups 8oz (50pcs)",12.5,175,each,2187.5,25,0,0,yes,Available
99298975,Stocks,"Plastic syrup Container 1 Liter","Plastic syrup Container 1 Liter",88.333333333333,1,piece,88.333333333333,120,0,0,yes,Available
127886156,"YLK Cones","Polar Cone PO3 ( 2240pcs )","Polar Cone PO3 ( 2240pcs )",650,,each,0,880,0,0,yes,Available
33750187,"Baking Supply","Popcorn Kernel (1kg)","Popcorn Kernel (1kg)",54.999995878427,23,piece,1264.9999052038,70,0,0,yes,Available
77823045,"Baking Supply","Popcorn Kernel (20kg)","Popcorn Kernel (20kg) ",1145.4545454545,3,piece,3436.3636363635,1370,0,0,yes,Available
999592576,Equipment,"Popcorn Machine Red (VBG-1608)","Popcorn Machine Red (VBG-1608)",6000,0,each,0,8750,0,0,yes,Available
75414535,Stocks,"Potato Kingdom French Fries Xtra Long (1kg)","Potato Kingdom French Fries Xtra Long (1kg)",135,4,piece,540,150,0,0,yes,Available
376589384,Equipment,"Potato Twister","Potato Twister",900,0,each,0,1500,0,0,yes,Available
04788966,Stocks,"Powder Container Imported (1400ml)","Powder Container Imported (1400ml)",98.912403386088,13,piece,1285.8612440191,200,0,0,yes,Available
1111333,"Milk Tea Equipments/Supplies","Powder Container Imported (500g)","Powder Container Imported (500g)",55.028011204482,31,piece,1705.8683473389,115,0,0,yes,Available
00033,"Milk Tea Equipments/Supplies","Powder Scoop (Long)","Powder Scoop (Long)",8.5487705545493,128,piece,1094.2426309823,30,0,0,yes,Available
94195934,"Plastic Cups/Lids","PP Cup 12oz 360ml (50pcsx40pcks)","PP Cup 12oz 360ml (50pcsx40pcks)",53.546534028276,188,piece,10066.748397316,95,0,0,yes,Available
510982310,"Plastic Cups/Lids","PP Cup TC500 16oz 95mm (100pcsx20packs)","PP Cup TC500 95mm 16oz (100pcs)",130.00014329577,196,each,25480.028085971,220,0,0,yes,Available
40475431,"Plastic Cups/Lids","PP Cup TC500 16oz 95mm (50pcsx40packs)","PP Cup TC500 16oz 95mm (50pcsx40packs)",65.546988337259,1740,piece,114051.75970683,110,0,0,yes,Available
704377989,"Plastic Cups/Lids","PP Cup TC700 22oz 95mm (50pcsx20pcks)","PP Cup TC700 22oz (50pcsx20pcks)",92.497534165684,737,each,68170.682680109,150,0,0,yes,Available
240389021,"Plastic Cups/Lids","PP Cups TC360ml 12 oz (100pcsx20packs) 95mm","PP Cups TC360ml 12 oz (100pcsx20packs) 95mm",105.00090319903,575,each,60375.519339442,190,0,0,yes,Available
8997014450377,Cheese,"Prochiz Cheddar Easy Melt (170x48)","Prochiz Cheddar Easy Melt (170x48)",65,0,piece,0,85,0,0,yes,Available
8997014450391,"Baking Supply","Prochiz Cheddar Easy Melt (2kgx8)","Prochiz Cheddar Easy Melt (2kgx8)",640,0,piece,0,835,0,0,yes,Available
09538122,"Whipping Cream","Puratos Ambiante (12x1L)","Puratos Ambiante (12x1L)",229.18181818182,99,piece,22689,358,0,0,yes,Available
22631411,"Baking Supply","Puratos Aristo Primeur Croissant (5x2kg/bar)","Puratos Aristo Primeur Croissant 2kg per bar",892,3,piece,2676,1100,0,0,yes,Available
66532736,"Baking Supply","Puratos Belcolade Dark Choco Droplets  (8x1kg)","Puratos Belcolade Dark Choco Droplets C501 1kg",895,0,piece,0,765,0,0,yes,Available
51391348,"Baking Supply","Puratos Belcolade Dark Choco Droplets C501 500g","Puratos Belcolade Dark Choco Droplets C501 500g ",313,0,piece,0,383,0,0,yes,Available
78870208,Stocks,"Puratos Belcolade Dark Chocolate,Selection, Noir 44, Sustainable cacao trace CT C309/ X:K09 Grains 2pcksx5Kg","Puratos Belcolade Dark Chocolate,Selection, Noir 44, Sustainable cacao trace CT C309/ X:K09 Grains 2pcksx5Kg",4705,5,piece,23525,4982,0,0,yes,Available
56756067,Stocks,"Puratos Belcolade Milk Choco Origins Lait Venezuela 43 LCVENE Drops 8x1Kg","Puratos Belcolade Milk Choco Origins Lait Venezuela 43 LCVENE Drops 8x1Kg",895,,piece,0,0,0,0,yes,Available
54923386,"Baking Supply","Puratos Belcolade Real Belgian E740 Noir Supreme Drop (2x5kg)","Puratos Belcolade Real Belgian E740 Noir Supreme Drop (2x5kg)",3240,0,piece,0,3675,0,0,yes,Available
85580961,"Baking Supply","Puratos Belcolade Real Belgian E740 Noir Supreme Drop 500g","Puratos Belcolade Real Belgian E740 Noir Supreme Drop 500g",324,3,piece,972,368,0,0,yes,Available
75420253,"Baking Supply","Puratos Belcolade Real Belgian x605 White Choco (2x5kg)","Puratos Belcolade Real Belgian x605 White Choco (2x5kg)",2940,0,piece,0,3615,0,0,yes,Available
65931868,"Baking Supply","Puratos Belcolade Real Belgian x605 White Choco 500g","Puratos Belcolade Real Belgian x605 White Choco 500g",294,0,piece,0,320,0,0,yes,Available
45521324,"Fillings &amp; Toppings","Puratos Brillo Apricot 5kg","Puratos Brillo Apricot 5kg",710,0,piece,0,1080,0,0,yes,Available
56669312,"Baking Supply","Puratos Bruggeman Instant Yeast Brown SD (20x500g)","Puratos Bruggeman Instant Yeast Brown SD (20x500g)",216,70,piece,15120,260,0,0,yes,Available
05330775,Stocks,"Puratos Butter Cookie(10x1kg)","Puratos Butter Cookie(10x1kg)",214,0,piece,0,270,0,0,yes,Available
29361632,"Baking Supply","Puratos Calcium Propionate (7x1kg)","Puratos Calcium Propionate (7x1kg)",306,-18,piece,0,370,0,0,yes,Available
267921710,"Baking Supply","Puratos Carat Coverlux Dark Coins (2x5kg)","Puratos Carat Coverlux Dark Coins  5kg",1125,0,piece,0,1345,0,0,yes,Available
58308295,"Baking Supply","Puratos Carat Coverlux Dark Coins 500g","Puratos Carat Coverlux Dark Coins 500g",112.5,3,piece,337.5,135,0,0,yes,Available
88187976,"Fillings &amp; Toppings","Puratos Carat Ganache 8x2kg","Puratos Carat Ganache 2kg",518,0,piece,0,584,0,0,yes,Available
50635634,"Baking Supply","Puratos Chocolante GOC Phils Dark (8x1kg)","Puratos Chocolante GOC Phils Dark 1kg",504,0,piece,0,629,0,0,yes,Available
77832689,"Baking Supply","Puratos Chocolante GOC Phils Dark 500g","Puratos Chocolante GOC Phils Dark 500g",252,0,piece,0,315,0,0,yes,Available
98201877,"Baking Supply","Puratos Cocoa Blend Carton (5x1kg)","Puratos Cocoa Blend Carton (5x1kg)",456,0,piece,0,625,0,0,yes,Available
76491634,"Fillings &amp; Toppings","Puratos Cremfil Bavarian Creme 1kg x12pcks","Puratos Cremfil Bavarian Creme 1kg x12pcks",127,0,piece,0,160,0,0,yes,Available
76462122,"Fillings &amp; Toppings","Puratos Cremfil Classic Dulce De Leche 5kg","Puratos Cremfil Classic Dulce De Leche 5kg",765,0,piece,0,1095,0,0,yes,Available
13033866,"Fillings &amp; Toppings","Puratos Cremfil Classic Vanilla 5kg","Puratos Cremfil Classic Vanilla 5kg",630,0,piece,0,830,0,0,yes,Available
62173162,Stocks,"Puratos Cremfil Silk Cheese Cake Bucket (4kg)","Puratos Cremfil Silk Cheese Cake Bucket (4kg)",1444,0,piece,0,2025,0,0,yes,Available
53579867,"Fillings &amp; Toppings","Puratos Cremyvit (10x1kg)","Puratos Cremyvit 1kg",413.29717007288,173,piece,71500.410422608,524,0,0,yes,Available
74663569,Stocks,"Puratos Deli Ube Bucket 5kg ","Puratos Deli Ube Bucket 5kg ",1025,0,piece,0,1270,0,0,yes,Available
78960374,"Baking Supply","Puratos Easy Ciabatta (5x1kg)","Puratos Easy Ciabatta 1kg",194.64,0,piece,0,255,0,0,yes,Available
72452288,"Baking Supply","Puratos Easy Puravita Wholemeal (5x1kg)","Puratos Easy Puravita Wholemeal (5x1kg)",237.66666666667,120,piece,28520,320,0,0,yes,Available
89689868,"Baking Supply","Puratos Ensaymada Lite (5x1kg)","Puratos Ensaymada Lite  1kg",261,0,piece,0,315,0,0,yes,Available
04958345,"Fillings &amp; Toppings","Puratos Magnifier Choco 5kg","Puratos Magnifier Choco 5kg",885,0,piece,0,1270,0,0,yes,Available
70561005,"Fillings &amp; Toppings","Puratos Magnifier White 5kg","Puratos Magnifier White 5kg",730,0,piece,0,1055,0,0,yes,Available
39625861,"Fillings &amp; Toppings","Puratos Mango Glasse 5kg","Puratos Mango Glasse 5kg",525,0,piece,0,950,0,0,yes,Available
20738105,"Baking Supply","Puratos Micram Multi Benefits (10kg)","Puratos Micram Multi Benefits 10kg",3140,0,piece,0,3340,0,0,yes,Available
82235963,Stocks,"Puratos Otentic Durum (10x1kg)","Puratos Otentic Durum (10x1kg)",792,-10,piece,0,950,0,0,yes,Available
54963276,Stocks,"Puratos Puravita Supergrain 10x1kg","Puratos Puravita Supergrain 10x1kg",387,-39,piece,0,465,0,0,yes,Available
97663621,"Baking Supply","Puratos S500 Acti Plus (10x1kg)","Puratos S500 Acti Plus 1kg",372,0,piece,0,445,0,0,yes,Available
31336635,"Baking Supply","Puratos S500 Ultra Carton (10x1kg)","Puratos S500 Ultra Carton (10x1kg)",324,24,piece,7776,390,0,0,yes,Available
83598432,"Baking Supply","Puratos Soft'R Cotton Acti (10x1kg)","Puratos Soft'R Cotton Acti 1kg",372,6,piece,2232,445,0,0,yes,Available
56579543,"Baking Supply","Puratos Soft'r Intens Resilience 1kg","Puratos Soft'r Intens Resilience 1kg",409,0,pack,0,660,0,0,yes,Available
89894873,"Baking Supply","Puratos Soft'r Intens Resilience Bag 20kg","Puratos Soft'r Intens Resilience Bag 20kg",11900,0,piece,0,13660,0,0,yes,Available
39405739,"Fillings &amp; Toppings","Puratos Strawberry Glasse 5kg","Puratos Strawberry Glasse 5kg",605,0,piece,0,1010,0,0,yes,Available
80973515,Stocks,"Puratos Sunset Glaze (12x1L)","Puratos Sunset Glaze (12x1L)",279,0,piece,0,335,0,0,yes,Available
44007805,Stocks,"Puratos Tegral Belgian Waffle Catron (10x1kg)","Puratos Tegral Belgian Waffle Carton (10x1kg)",192,0,piece,0,240,0,0,yes,Available
71191355,Stocks,"Puratos Tegral Corn Muffin (10x1kg)","Puratos Tegral Corn Muffin (10x1kg)",272,0,piece,0,332,0,0,yes,Available
82390013,"Baking Supply","Puratos Tegral Daily Donut (10x1kg)","Puratos Tegral Daily Donut 1kg",180,0,piece,0,205,0,0,yes,Available
80254522,"Baking Supply","Puratos Tegral Fudgy (10x1kg) ","Puratos Tegral Fudgy 1kg",173,0,piece,0,219,0,0,yes,Available
852083610,"Baking Supply","Puratos Tegral Fudgy Brownie (10x1kg)","Puratos Tegral Fudgy Brownie 1kg",236.71428571429,-2,piece,0,275,0,0,yes,Available
152138610,"Baking Supply","Puratos Tegral Satin Moist Chocolate (10x1kg)","Puratos Tegral Satin Moist Chocolate 1kg",292,5,piece,1460,271,0,0,yes,Available
70480429,"Baking Supply","Puratos Tegral Satin Moist Golden Cake (10x1kg)","Puratos Tegral Satin Moist Golden Cake (1kg)",288,-2,piece,0,313,0,0,yes,Available
28749783,"Baking Supply","Puratos Tegral Satin Moist Green Tea Cake (10x1kg)","Puratos Tegral Satin Moist Green Tea Cake 1kg",294,0,piece,0,385,0,0,yes,Available
23040182,Stocks,"Puratos Tegral Satin Moist Green Tea Car (10x1kg)","Puratos Tegral Satin Moist Green Tea Car (10x1kg)",357,0,piece,0,448,0,0,yes,Available
585145810,"Baking Supply","Puratos Tegral Satin Moist Mocha (10x1kg)","Puratos Tegral Satin Moist Mocha 1kg",292,0,piece,0,320,0,0,yes,Available
58812471,"Baking Supply","Puratos Tegral Satin Moist Red Velvet (10x1kg)","Puratos Tegral Satin Moist Red Velvet 1kg",372,0,piece,0,538,0,0,yes,Available
86218429,"Baking Supply","Puratos Tegral Satin Moist Ube (10x1kg)","Puratos Tegral Satin Moist Ube 1kg",192.37037037037,0,piece,0,230,0,0,yes,Available
44234263,"Baking Supply","Puratos Tegral Sponge (10x1kg)","Puratos Tegral Sponge 1kg",207,0,piece,0,187,0,0,yes,Available
86169806,"Fillings &amp; Toppings","Puratos Topfil Select Wild Blueberry 60% can (2.7kg)","Puratos Topfil Select Wild Blueberry 60% can (2.7kg)",1142.1,0,piece,0,1370,0,0,yes,Available
021200110,Stocks,"Puratos Vivafil Mango 30% Sugar Reduced Plastic1kg","Puratos Vivafil Mango 30% Sugar Reduced Plastic1kg",270,0,piece,0,334,0,0,yes,Available
60217806,Stocks,"Puratos Vivafil Strawberry Plastic Pouch 1kg","Puratos Vivafil Strawberry Plastic Pouch 1kg",260,0,piece,0,326,0,0,yes,Available
559983915,"Paper Cups","Rainbow/ Spiral Bowl 320cc (25pcsx20packs)","Rainbow/ Spiral Bowl 320cc (25pcs)",21.75,124,each,2697,43,0,0,yes,Available
4806533700020,"Rancheros Flavoring","Ranchero's Barbecue (200g)","Ranchero's Barbecue (200g)",27,42,pack,1134,40,0,0,yes,Available
807883838,"Rancheros Flavoring","Ranchero's Caramel (200g)","Ranchero's Caramel (200g)",27,0,each,0,40,0,0,yes,Available
4806533700006,"Rancheros Flavoring","Ranchero's Cheese Gourmet (200g)","Ranchero's Cheese Gourmet (200g)",23,100,each,2300,40,0,0,yes,Available
4806533700013,"Rancheros Flavoring","Ranchero's Cheese Special (200g)","Ranchero's Cheese Special (200g)",23,50,each,1150,40,0,0,yes,Available
4806533700051,"Rancheros Flavoring","Ranchero's Chili Barbecue (200g)","Ranchero's Chili Barbecue (200g)",27,20,each,540,50,0,0,yes,Available
55936873,Stocks,"Ranchero's Instant Cheese sauce 200g","Ranchero's Instant Cheese sauce 200g",59.52380952381,36,piece,2142.8571428572,75,0,0,yes,Available
4806533700037,"Rancheros Flavoring","Ranchero's Sour &amp; Cream (200g)","Ranchero's Sour &amp; Cream (200g)",27,36,each,972,40,0,0,yes,Available
1097153969,"Microwavables Container","RE 500ml- Lucky Star","RE 500ml- Lucky Star",0,,each,0,0,0,0,no,Available
1003850093,"Microwavables Container","RE-1000ml Lucky Star","RE-1000ml Lucky Star",0,,each,0,0,0,0,no,Available
1270145700,"Microwavables Container","RE-650ml Lucky Star","RE-650ml Lucky Star",0,,each,0,0,0,0,no,Available
820254735,"Microwavables Container","RE-750m Lucky Star","RE-750m Lucky Star",0,,each,0,0,0,0,no,Available
516444784,"Toppings &amp; Sinkers","Red Cherries","Red Cherries ",0,,each,0,0,0,0,yes,Available
56092646,Stocks,"Repair Ice Cream Machine","Repair Ice Cream Machine",0,-1,piece,0,0,0,0,yes,Available
90532473,Equipment,"Rice Cooker Commercial Gas Type ( 120 cups)","Rice Cooker Commercial Gas Type ( 120 cups)",0,,each,0,0,0,0,no,Available
1250705719,Equipment,"Rice Cooker Commercial Gas Type ( 50 cups)","Rice Cooker Commercial Gas Type ( 50 cups)",0,,each,0,0,0,0,no,Available
533996998,Equipment,"Rice Cooker Commercial Gas Type (GF20Y -10L-B)","Rice Cooker Commercial Gas Type (GF20Y -10L-B)",8830,-1,each,0,9500,0,0,yes,Available
76292569,"Fillings &amp; Toppings","Rice Crispies  (15kg/bag)","Rice Crispies (15kg/bag)",2469.6,-5,piece,0,3400,0,0,yes,Available
28239123,"Fillings &amp; Toppings","Rice Crispies (300g) (15kg/bag)","Rice Crispies (300g) (15kg/bag)",52.89,3,piece,158.67,80,0,0,yes,Available
968825995,"Fillings &amp; Toppings","Rice Crispies (500g) (15kg/bag)","Rice Crispies (500g) (15kg/bag)",90.838871186996,383,each,34791.287664619,125,0,0,yes,Available
23497856,"Paper Cups","Ripple Coffee Cups 12 oz with lid 25pcs  (black)","Ripple Coffee Cups 12 oz with lid 25 pcs (black)",130,65,piece,8450,155,0,0,yes,Available
83621567,"Paper Cups","Ripple Coffee Cups 16 oz  with lid 25 pcs","Ripple Coffee Cups 16 oz  with lid 25 pcs ",150,15,piece,2250,170,0,0,yes,Available
26357454,"Paper Cups","Ripple Coffee Cups 8 oz with lid 25pcs (black)","Ripple Coffee Cups 8 oz with lid 25pcs (black)",107.5,48,piece,5160,150,0,0,yes,Available
1213633194,"Microwavables Container","RO-10 oz","RO-10 oz",0,,each,0,0,0,0,no,Available
532671545,Spices/Herbs,"Rosemary Leaves 100g","Rosemary Leaves 100g",0,,each,0,70,0,0,yes,Available
865079154,"YLK Cones","Royal Junior Cones (720pcs)","Royal Junior Cones (720pcs)",777.6,,each,0,1080,0,0,yes,Available
168935041,"YLK Cones","Royal Sugar Cone (12pcs x1box)","Royal Sugar Cone (12pcs x1box)",44.7267,,each,0,49,0,0,yes,Available
534840469,"YLK Cones","Royal Sugar Cone 2-Tone (396pcs)","Royal Sugar Cone 2-Tone (396pcs)",498.96,,each,0,700,0,0,yes,Available
250229507,"Juice Dispenser Parts","Rubber Juice Dispencer","Rubber Juice Dispencer",0,,each,0,150,0,0,yes,Available
1123462207,"Microwavables Container","S-10 Microwavable","S-10 Microwavable",0,,each,0,0,0,0,no,Available
512829912,"Baking Supply","Saf Instant Yeast (500g)","Saf Instant Yeast (500g)",0,-4,each,0,150,0,0,yes,Available
141101610,Straw,"Sago Straw (White) Individual Packing (100pcsx25packs)","Sago Straw (White) Individual Packing (100pcs)",49.995816859456,516,piece,25797.841499479,80,0,0,yes,Available
853792719,Straw,"Sago Straw Black (1kg)"," Sago Straw Black (1kg)",130,271,each,35230,180,0,0,yes,Available
76361838,Straw,"Sago Straw Black (21cm) Individual Packing 100pcs","Sago Straw Black (21cm) Individual Packing 100pcs",49.988749565568,58,piece,2899.3474748029,80,0,0,yes,Available
19773766,Straw,"Sago Straw Black (23cm) Individual Packing 100pcs","Sago Straw Black (23cm) Individual Packing (100pcsx25packs)",65.538240855448,26,piece,1703.9942622416,85,0,0,yes,Available
83310553,Straw,"Sago Straw Black (28cm) Individual Packing 100pcs","Sago Straw Black (28cm) Individual Packing 100pcs",89.090909090909,1,piece,89.090909090909,105,0,0,yes,Available
222997468,"Plastic Cups/Lids","Salad Cups 1.5oz (50pcs)","Salad Cups 1.5oz (50pcs)",26.59229,,each,0,36,0,0,yes,Available
954808323,"Plastic Cups/Lids","Salad Cups 2.5oz (50pcs)","Salad Cups 2.5oz (50pcs)",29.98705,,each,0,40,0,0,yes,Available
677547602,"Plastic Cups/Lids","Salad Cups 3.5oz (50pcs)","Salad Cups 3.5oz (50pcs)",33.82004,,each,0,45,0,0,yes,Available
1260626536,"Cup Lids","Salad Lid (50pcs)","Salad Lid (50pcs)",23.76333,27,each,641.60991,32,0,0,yes,Available
68056001,Stocks,"Scarlet Hand Mixer ","Scarlet Hand Mixer ",190,0,piece,0,275,0,0,yes,Available
905766552,"YLK Cones","SE1 Sugar Cone 144 pcs","SE1 Sugar Cone 144 pcs",427.68,,each,0,730,0,0,yes,Available
143702510,"Sealing Films","Sealing Film Printed (3000pcs)","Sealing Film Printed (3000pcs)",365,46,piece,16790,750,0,0,yes,Available
737835642,Equipment,"Sealing machine Manual with Counter","Sealing machine Manual with Counter",2500,-2,each,0,4250,0,0,yes,Available
603723872,"Baking Supply","SF J&amp;T Charge","SF J&amp;T Charge",0,,each,0,0,0,0,no,Available
21212,"Milk Tea Equipments/Supplies","Shaker (1000ml)","Shaker (1000ml)",162.15053763441,25,piece,4053.7634408602,270,0,0,yes,Available
64864273,"Milk Tea Equipments/Supplies","Shaker (530ml)","Shaker (530ml)",129.34702861335,52,piece,6726.0454878942,220,0,0,yes,Available
36878932,"Milk Tea Equipments/Supplies","Shaker (700ml)","Shaker (700ml)",139.87070403737,46,piece,6434.052385719,240,0,0,yes,Available
1223754837,Equipment,"Sinbo Blender Machine","Sinbo Blender Machine",0,,each,0,0,0,0,yes,Available
17442398,"Packaging &amp; Containers","Siomai/Hotdog Tray Coated(40x20)","Siomai/Hotdog Tray Coated (40pcs)",9.5,184,piece,1748,20,0,0,yes,Available
524999982,"YLK Cones","Sky Wafer Cone (12pcs x 1box)","Sky Wafer Cone (12pcs x 1box)",26.9507,,each,0,30,0,0,yes,Available
1194353874,Stocks,"Sliced Almonds 100g","Sliced Almonds 100g",85,0,each,0,115,0,0,yes,Available
1310351116,Equipment,"Slicer and Shredder","Slicer and Shredder",0,-1,each,0,0,0,0,yes,Available
730967384,Equipment,"Slush Machine 2-Tabs","Slush Machine 2-Tabs",0,,each,0,0,0,0,yes,Available
493590757,"Baking Supply","Small Semi Sweet Droplets (1kgx5packs)","Small Semi Sweet Droplets (1kgx5packs)",195,111,each,21645,260,0,0,yes,Available
286980711,"YLK Cones","Smarty Cone SM- 736 pcs","Smarty Cone SM- 736 pcs",445.29311,,each,0,550,0,0,yes,Available
318590763,Equipment,"Smoothie Monster Digital Blender Machine With Timer","Smoothie Monster Digital Blender Machine With Timer",0,,each,0,0,0,0,no,Available
889941444,"Savoroso Products","Solo Shots Glass (60ml)","Solo Shots Glass (60ml)",0,,each,0,0,0,0,no,Available
426916442,Equipment,"Soup Kettle with Laddle Injoy","Soup Kettle with Laddle Injoy",0,,each,0,0,0,0,no,Available
49297829,"Packaging &amp; Containers","Spaghetti Styro  x10","Spaghetti Styro  x10",14.725,0,piece,0,20,0,0,yes,Available
64793191,Stocks,"Spill proof paper for cups 500pcs)","Spill proof paper for cups  (500pcs)",120,0,piece,0,170,0,0,yes,Available
376147566,"Paper Cups","Spiral Bowl 220cc (50pcsx20pcks)","Spiral Bowl 220cc (50pcs)",45,91,each,4095,70,0,0,yes,Available
592316941,"Paper Cups","Spiral Bowl 390cc (25pcsx20pcks)","Spiral Bowl 390cc (25pcs)",32.500526403599,5,each,162.50263201799,50,0,0,yes,Available
78121157,"Paper Cups","Spiral Bowl 520cc (25pcsx20pcks)","Spiral Bowl 520cc (25pcs)",36.207983193277,23,piece,832.78361344537,65,0,0,yes,Available
707631374,Equipment,"Spiral Mixer Mixer","Spiral Mixer Mixer",0,,each,0,0,0,0,no,Available
949024527,"Paper Cups","Spiral Paper Cups 8oz (50pcsx20packs)","Spiral Cups 8oz (50pcs)",34.77515,75,pack,2608.13625,55,0,0,yes,Available
1203712377,"Paper Cups","Spiral Papercups 22oz (50pcsx20packs)","Spiral Papercups 22oz (50pcsx20packs)",100,146,each,14600,145,0,0,yes,Available
17075633,"Packaging &amp; Containers","Spoon white 10kg ","Spoon white 10kg",780,-2,piece,0,1000,0,0,yes,Available
1290911135,Bottles,"Square Bottle B17 (350 ml)","Square Bottle B17 (350 ml)",6.877,9,each,61.893,15,0,0,yes,Available
59540366,"Plastic Cups/Lids","Square Cup 700ml (25pcsx20)","Square Cup 700ml (25pcsx20)",118.5,0,piece,0,155,0,0,yes,Available
97353911,"Plastic Cups/Lids","Square Lid (50pcs x20packs)","Square Lid (50pcs)",81,0,piece,0,105,0,0,yes,Available
6942000860984,"Milk Tea Equipments/Supplies","Stainless Ice Scoop (M)"," Stainless Ice Scoop (M)",75,0,piece,0,100,0,0,yes,Available
19187006,"Milk Tea Equipments/Supplies","Stainless Stirrer Bar Spoon (10in.)","Stainless Stirrer Bar Spoon (10inch)",32.019230769231,22,piece,704.42307692308,75,0,0,yes,Available
36659098,"Milk Tea Equipments/Supplies","Stainless Stirrer Bar Spoon (12in.)","Stainless Stirrer Bar Spoon (12inches.)",39.700859688023,34,piece,1349.8292293928,80,0,0,yes,Available
66915306,Equipment,"Stamp Sealer","Stamp Sealer",0,,each,0,0,0,0,no,Available
12345,Cones,"Starlight Cone (630 pcs)","Starlight Cone (630 pcs)",620,0,box,0,620,0,0,yes,Available
399279110,"Milk Tea Equipments/Supplies","Straw Holder (Stainless)","Straw Holder (Stainless)",110,1,piece,110,150,0,0,yes,Available
31647304,Stocks,"Strawless Cup Lid 95mm (100pcs/pack)","Strawless Cup Lid 95mm (100pcs/pack)",95.5,-3,piece,0,140,0,0,yes,Available
25328677,"Plastic Cups/Lids","Strawless Lids 95mm (50pcs)","Strawless Lids 95mm (50pcs)",38.733176556384,428,piece,16577.799566132,70,0,0,yes,Available
54691131,"Packaging &amp; Containers","Styro Box ","Styro Box ",150,0,piece,0,0,0,0,yes,Available
63791303,"Packaging &amp; Containers","Styro Coffee Cups 8oz (25pcs)","Styro Coffee Cups 8oz (25pcs)",22.000673229991,356,pack,7832.2396698768,35,0,0,yes,Available
65516034,"Packaging &amp; Containers","Styro Fruit Tray A (100pcs)","Styro Fruit Tray A (100pcs)",80,1,pack,80,120,0,0,yes,Available
87413168,"Packaging &amp; Containers","Styro Fruit Tray B (100pcs)","Styro Fruit Tray B (100pcs)",120,5,pack,600,180,0,0,yes,Available
878614843,Styro,"Styro Lunch Box 1C (100pcs)","Styro Lunch Box 1C (100pcs)",160,0,pack,0,250,0,0,yes,Available
1129848482,Styro,"Styro Lunch Box 2c (100pcs)","Styro Lunch Box 2c (100pcs)",124.7,0,pack,0,200,0,0,yes,Available
1220260460,Styro,"Styro Lunch box 3C (10PCS)","Styro Lunch box 3C (10PCS)",16,-2,piece,0,25,0,0,yes,Available
24359269,"Packaging &amp; Containers","Styro Roll Base (100pcs)","Styro Roll Base (100pcs)",186,8,pack,1488,280,0,0,yes,Available
69371684,"Packaging &amp; Containers","Styro Spaghetti Box 3 (100pcs)","Styro Spaghetti Box 3 (100pcs)",70.5,0,piece,0,140,0,0,yes,Available
125034423,"Plastic Cups/Lids","Sundae Cup 8oz (50pcs)","Sundae Cup 8oz (50pcs)",47,-3,each,0,65,0,0,yes,Available
1247813821,"Spoon &amp; Fork","Sundae Spoon Plain L (50pcs)","Sundae Spoon Plain L (50pcs)",14,0,each,0,20,0,0,yes,Available
4807999007517,"Baking Supply","Sunny Farms Mushrooms Pcs&amp;Stems 850g","Sunny Farms Mushrooms Pcs&amp;Stems 850g",0,0,each,0,110,0,0,yes,Available
1097957274,"Plastic Cups/Lids","Superior Cups 6 oz (50pcs)","Superior Cups 6 oz (50pcs)",0,,each,0,0,0,0,no,Available
